2.9203,3.1916,3.5221,3.7028,3.9615,4.2075,4.4786,-1.4494,-1.2417,-0.94531,-0.63402,-0.38051,-0.17985,0.11849,0.37207,0.62025,0.88848,1.1401,1.4181,1.7682,2.0458,2.3217,2.6779,2.9148,3.2869,3.4633,3.6697,3.927,4.238,4.4341,4.6891,-1.2793,-0.95613,-0.81664,-0.50486,-0.22528,0.13553,0.25518,0.56852,0.80179,1.0873,1.2987,1.6184,2.0757,2.2597,2.5329,2.8431,3.1654,3.4923,3.6371,3.8925,4.2289,4.3768,-1.5486,-1.3869,-1.0969,-0.81987,-0.45334,-0.2285,0.088656
-0.014285,0.040518,0.1122,0.21577,0.31249,0.42773,0.48912,0.55258,0.58,0.60375,0.55068,0.50284,0.43335,0.33324,0.22581,0.1122,0.053283,-0.013513,-0.052583,-0.094314,-0.1419,-0.14956,-0.11066,0,0.14393,0.17286,0.2783,0.33856,0.42663,0.50044,0.5962,0.62674,0.69288,0.5569,0.51749,0.42773,0.32597,0.19983,0.13083,0.087278,0.039979,-0.069333,-0.10769,-0.14393,-0.12435,-0.052583,-0.013698,0.056279,0.1974,0.24175,0.33474,0.38328,0.55549,0.54786,0.68954,0.65217,0.60071,0.58387,0.43911,0.36813
