-0.14889,0.049958,0.25732,0.41822,0.65364,0.85671,1.1456,1.3258,1.52,1.6765,1.9797,2.1459,2.3232,2.5536,2.7187,2.9042,3.1108,3.2942,3.4783,3.6741,0.10674,0.33324,0.5344,0.83536,0.98279,1.1999,1.4056,1.5859,1.7895,2.0274,2.1588,2.3884,2.537,2.7668,2.9148,3.1563,3.2473,3.5056,3.6664,3.8163,0.29146,0.44752,0.70661,1.0304,1.1773,1.3971,1.6025,1.7895,2.0414,2.1588,2.3562,2.5454,2.7309,2.9148,3.1122,3.2792,3.4285
0.52807,0.49461,0.41129,0.33879,0.2333,0.19343,0.062419,0.03124,-0.030294,-0.029694,-0.088874,-0.16675,-0.12203,-0.067857,0.030918,-0.0097084,0.04804,0.16337,0.27148,0.39005,0.43926,0.41523,0.24498,0.19934,0.06852,0,0.011494,-0.03124,-0.049958,-0.10169,-0.13188,-0.066568,-0.019605,0.087687,0.094952,0.10945,0.11943,0.24255,0.3311,0.29995,0.38051,0.27563,0.20902,0.13381,0.030603,-0.058187,-0.07204,-0.16051,-0.083915,-0.1209,-0.13381,-0.097727,-0.051501,-0.02083,0.10743,0.13057,0.32175
