3.6774,3.9627,4.1569,4.4079,-1.4328,-1.2152,-0.87289,-0.5224,-0.21867,0.1974,0.45215,0.65408,0.90975,1.1955,1.5422,1.9567,2.2585,2.5616,2.9718,3.2271,3.5571,3.8682,4.117,4.3536,4.6846,-1.249,-0.9476,-0.59541,-0.26837,0,0.3652,0.74838,0.80426,1.2015,1.512,1.8019,2.2695,2.5378,2.8828,3.1987,3.4199,3.7588,4.0009,4.3,4.6102,-1.3258,-1.0041,-0.69134,-0.31362,-0.073041,0.24498,0.67866,0.82538,1.1696,1.4853,1.8086,2.1263,2.5284,2.8006,3.1122
0.44237,0.50558,0.65364,0.71574,0.83188,0.84705,0.93805,0.83664,0.77305,0.59718,0.44872,0.34739,0.27366,0.11243,0.096474,-0.016665,-0.015383,0.063407,0.1419,0.25732,0.40489,0.58337,0.62549,0.71185,0.83082,0.84281,0.86026,0.88398,0.75093,0.61843,0.45635,0.36084,0.24498,0.10728,0.044089,0.015872,0.075613,0.079199,0.17286,0.30668,0.36057,0.43467,0.54319,0.70511,0.83188,0.89855,0.94317,0.9273,0.83298,0.67991,0.56192,0.37171,0.23685,0.1566,0.063407,0.03702,-0.032775,0.032247,0.092047,0.23374
