-0.96211,-0.66405,-0.40291,-0.17021,0.089314,0.30668,0.6435,0.7854,1.0856,1.3452,1.7197,2.0124,2.3217,2.6345,2.9504,3.2699,3.5041,3.7159,4.0156,4.1667,4.4786,-1.5418,-1.2592,-1.0592,-0.73892,-0.49181,-0.25581,-0.033321,0.30668,0.54679,0.76267,1.0924,1.3177,1.6374,2.056,2.2794,2.5536,2.9381,3.1724,3.4633,3.7083,3.9385,4.235,4.4422,-1.3473,-1.0725,-0.8054,-0.57576,-0.1974,0.044089,0.20997,0.60946,0.7854,1.0171,1.3574,1.6974,2.0899,2.2896,2.5712
0.5743,0.54536,0.45934,0.41129,0.32472,0.18822,0.15333,0.05499,0.0090088,-0.092329,-0.13132,-0.12659,-0.092329,-0.045839,0.035383,0.13553,0.15411,0.28605,0.33982,0.38382,0.52162,0.6237,0.59335,0.64759,0.52739,0.49642,0.4202,0.33055,0.25122,0.13928,0.10639,0.046695,-0.099669,-0.12114,-0.13255,-0.063551,-0.036348,0,0.083141,0.14316,0.25637,0.28708,0.42285,0.54365,0.56069,0.59842,0.48538,0.44282,0.43437,0.30288,0.23256,0.12435,0.095859,-0.036348,-0.11066,-0.13553,-0.16978,-0.11979,-0.11379
