1.2579,1.543,1.865,2.0969,2.4393,2.7723,3.0278,3.3114,3.5923,3.8293,4.1394,4.4263,4.6315,-1.4289,-1.1201,-0.805,-0.45145,-0.1776,0.052583,0.23861,0.56673,0.74542,1.0692,1.3521,1.6588,1.9567,2.1975,2.5284,2.7663,3.0861,3.4276,3.6173,3.927,4.2241,4.3906,4.6584,-1.3961,-1.0304,-0.82538,-0.588,-0.28898,-0.025635,0.16076,0.63832,0.7854,1.0484,1.2847,1.6539,1.7738,1.8568,1.9101,1.995,2.023,2.1165,2.167,2.2764,2.3358,2.4622,2.5148,2.6114
-0.075613,-0.17559,-0.14648,-0.079199,0.016392,0.11243,0.15935,0.2761,0.29146,0.40697,0.50417,0.56548,0.71883,0.70323,0.74838,0.6651,0.61321,0.49284,0.44926,0.31204,0.15991,0.015872,-0.080471,-0.12435,-0.10728,-0.16515,-0.076772,0.015383,0.14415,0.20349,0.28512,0.34098,0.42663,0.54319,0.60229,0.7604,0.76318,0.82335,0.69674,0.68462,0.57344,0.44976,0.32658,0.21214,0.043451,0,-0.094952,-0.13553,-0.12631,-0.096474,-0.17559,-0.14415,-0.096474,-0.062419,-0.016128,-0.064427,0,-0.029403,0.030294,0.080471
