1.2397,1.5064,1.84,2.2019,2.4917,2.8006,3.1113,3.3794,3.5799,3.9081,4.1101,4.3995,4.6102,-1.344,-1.1442,-0.81987,-0.49734,-0.25877,0.083141,0.34877,0.60375,0.72165,1.0935,1.4109,1.7359,1.9974,2.3127,2.6066,2.8966,3.292,3.5169,3.7523,4.0211,4.2609,4.5101,-1.5422,-1.2329,-0.96705,-0.65881,-0.29655,-0.052583,0.20902,0.41241,0.67941,0.93972,1.249,1.9679,2.2455,2.5959,2.9262,3.1987,3.5169,3.7906,3.8682,4.19,4.4414,4.6612,-1.3461,-1.1442
0.17021,0.049141,0.016665,0.059631,0.096474,0.17841,0.26171,0.30668,0.38051,0.52558,0.63108,0.73997,0.81242,0.88265,0.87606,0.84705,0.75012,0.68573,0.62025,0.52558,0.34302,0.28512,0.21337,0.14648,0.077967,0.079199,0.10894,0.17074,0.1679,0.21687,0.29473,0.43984,0.54617,0.68232,0.77305,0.94677,0.90569,0.89089,0.7854,0.64676,0.62626,0.51239,0.41644,0.30588,0.18132,0.099669,0.029842,0,0.1222,0.20668,0.25732,0.38353,0.45607,0.58387,0.67225,0.77305,0.88265,0.90313,0.80978
