2.4981,2.7723,3.0536,3.3941,3.6607,0.58,0.7854,1.1071,1.3796,1.7168,2.0969,2.415,2.6516,2.859,3.206,3.4536,3.7471,4.0513,4.2942,4.515,-1.2679,-0.95055,-0.805,-0.50959,-0.1419,0.10488,0.36173,0.71146,0.85934,1.1553,1.4248,1.7406,2.0832,2.2585,2.5454,2.859,3.1719,3.4158,3.6872,4.0513,4.235,4.527,-1.3909,-1.0666,-0.89138
-0.066568,0.016392,0.064427,0.21243,0.29473,0.22923,0.11809,0.067693,-0.033321,-0.073397,-0.10488,-0.12011,-0.049141,0.016948,0.083141,0.2075,0.2761,0.36835,0.49181,0.52328,0.71574,0.62626,0.66964,0.588,0.45607,0.43358,0.34302,0.2321,0.10488,0.079199,-0.048349,-0.06548,-0.11809,-0.10488,-0.063407,0,0.068856,0.15394,0.21867,0.3271,0.39608,0.52558,0.61215,0.65042,0.68573
